hhid,group_id,hhnomembers,gender_hoh,age_hoh,educyears_hoh,readwrite_hoh,noclasspassed_hoh,higheduc_hoh,hhnomembers_above18,hhnomembers_below18,hhreg_muslim,hhreg_christian,hhcaste_fc,hhcaste_bc,hhcaste_mbc,hhcaste_sc_st
58536,57,1,0,60,0,0,1,0,1,0,0,0,0,0,1,0
58739,58,2,1,65,8,1,0,0,2,0,0,0,0,1,0,0
58906,57,6,1,53,11,1,0,0,5,1,0,0,0,0,0,1
58977,103,5,1,45,0,0,1,0,3,2,0,0,0,1,0,0
59084,96,3,0,24,12,1,0,0,2,1,0,0,0,0,1,0
59114,22,2,0,50,0,0,1,0,1,1,0,0,0,1,0,0
59135,77,4,1,40,7,1,0,0,2,2,0,0,0,0,1,0
59159,13,4,1,41,0,0,1,0,4,0,0,0,0,0,1,0
59206,16,4,1,45,0,0,1,0,4,0,0,0,0,1,0,0
59427,103,4,0,39,7,1,0,0,2,2,0,0,0,0,1,0
59550,48,3,1,32,18,1,0,1,2,1,0,0,0,1,0,0
59586,123,5,1,33,8,1,0,0,3,2,0,0,0,1,0,0
59602,2,6,1,60,7,0,0,0,4,2,0,0,0,1,0,0
59626,101,3,0,36,7,1,0,0,1,2,0,0,0,1,0,0
59640,48,6,1,34,0,0,1,0,2,4,0,0,0,0,0,1
59731,77,6,1,60,9,1,0,0,5,1,0,0,0,0,1,0
59919,22,2,1,70,0,0,1,0,2,0,0,0,0,0,1,0
59936,77,7,1,53,0,0,1,0,4,3,0,0,0,0,0,1
59939,83,2,1,69,12,1,0,0,2,0,1,0,0,1,0,0
59953,124,4,1,40,0,0,1,0,2,2,0,0,0,0,1,0
60189,58,3,0,24,14,1,0,0,2,1,0,0,0,0,1,0
60214,137,8,1,43,0,0,1,0,2,6,0,0,0,0,1,0
60228,40,5,1,39,14,1,0,0,2,3,0,0,0,1,0,0
60402,94,1,0,49,0,0,1,0,1,0,0,0,0,1,0,0
60415,16,5,0,43,7,0,0,0,4,1,0,0,0,1,0,0
60891,87,2,0,40,7,1,0,0,2,0,0,0,0,0,1,0
61163,123,3,0,60,0,0,1,0,3,0,0,0,0,0,1,0
61196,98,4,1,40,0,0,1,0,2,2,0,0,0,1,0,0
61211,77,7,1,40,10,1,0,0,2,5,0,0,0,0,0,1
61273,124,3,0,45,0,0,1,0,3,0,0,0,0,0,0,1
61375,108,7,1,60,12,1,0,0,5,2,0,0,0,1,0,0
61410,138,5,1,32,8,1,0,0,3,2,0,0,0,1,0,0
61427,122,1,0,62,0,0,1,0,1,0,0,0,0,0,0,1
61550,96,5,1,42,10,1,0,0,2,3,0,0,0,0,0,1
61613,138,7,1,45,7,0,0,0,5,2,0,0,0,1,0,0
61710,103,4,1,60,12,1,0,0,4,0,0,0,0,1,0,0
61762,77,4,1,31,16,1,0,1,2,2,0,0,0,0,0,1
61876,22,4,0,60,0,0,1,0,4,0,0,0,0,0,1,0
62104,103,8,1,85,0,0,1,0,7,1,0,0,0,1,0,0
62105,123,3,0,32,7,0,0,0,1,2,0,0,0,1,0,0
62388,101,4,1,52,8,1,0,0,3,1,0,0,0,1,0,0
62431,128,4,1,60,0,0,1,0,3,1,0,0,0,0,1,0
62475,108,3,1,64,13,1,0,0,2,1,0,0,0,1,0,0
62514,108,5,1,40,14,1,0,0,3,2,0,0,0,0,1,0
62519,87,4,0,39,7,1,0,0,3,1,0,0,0,0,1,0
62642,48,4,1,47,11,1,0,0,4,0,0,0,0,1,0,0
62687,40,3,1,29,10,1,0,0,3,0,0,0,0,0,1,0
62881,58,4,1,75,9,1,0,0,4,0,0,0,0,0,0,1
62910,2,5,0,35,11,1,0,0,3,2,0,0,0,0,0,1
62950,122,2,0,50,0,0,1,0,2,0,0,0,0,0,1,0
63012,94,1,0,65,0,0,1,0,1,0,0,0,0,0,1,0
63134,77,4,1,40,7,0,0,0,2,2,0,0,0,0,0,1
63138,16,5,1,54,14,1,0,0,3,2,0,0,0,1,0,0
63174,2,4,0,30,7,1,0,0,2,2,0,0,0,0,1,0
63185,134,6,1,54,7,1,0,0,4,2,0,0,0,1,0,0
63333,94,8,1,58,11,1,0,0,5,3,0,0,0,1,0,0
63416,101,2,1,55,11,1,0,0,1,1,0,0,0,1,0,0
63561,22,4,1,46,0,0,1,0,3,1,0,0,0,0,1,0
63614,98,2,0,65,0,0,1,0,2,0,0,0,0,1,0,0
63633,3,4,0,31,11,1,0,0,2,2,0,0,0,1,0,0
63652,83,4,0,30,12,1,0,0,1,3,0,0,0,0,0,1
63662,35,4,0,30,10,1,0,0,2,2,0,1,0,1,0,0
63703,123,4,1,37,18,1,0,1,2,2,0,0,0,1,0,0
63720,40,6,1,55,12,1,0,0,5,1,0,0,0,1,0,0
63872,14,3,1,50,12,1,0,0,3,0,0,0,0,1,0,0
63929,84,5,1,45,12,1,0,0,2,3,0,1,0,0,0,1
64131,16,5,1,50,0,0,1,0,2,3,0,0,0,0,1,0
64202,4,6,1,61,7,1,0,0,4,2,0,0,0,0,1,0
64228,103,6,1,38,18,1,0,1,3,3,0,0,0,1,0,0
64233,16,3,1,60,0,0,1,0,2,1,0,0,0,1,0,0
64259,62,5,0,57,0,0,1,0,4,1,0,0,0,0,0,1
64342,101,4,0,54,0,0,1,0,3,1,0,0,0,0,1,0
64428,84,6,1,70,7,0,0,0,5,1,0,0,0,0,1,0
64638,87,8,1,54,7,1,0,0,6,2,0,0,0,0,0,1
64776,40,2,0,29,8,1,0,0,2,0,0,0,0,1,0,0
64814,94,1,1,70,0,0,1,0,1,0,0,0,0,0,0,1
64934,21,3,1,37,7,0,0,0,2,1,0,0,0,1,0,0
65010,123,4,1,28,7,1,0,0,2,2,0,0,0,0,0,1
65070,77,3,1,55,0,0,1,0,3,0,0,0,0,0,0,1
65079,138,2,0,45,7,1,0,0,2,0,0,0,0,1,0,0
65162,87,3,1,65,10,1,0,0,3,0,0,0,0,0,0,1
65223,137,3,0,36,0,0,1,0,2,1,0,0,0,1,0,0
65425,84,4,1,41,18,1,0,1,2,2,0,0,0,1,0,0
65488,101,6,1,55,12,1,0,0,5,1,0,0,0,1,0,0
65564,108,3,0,45,0,0,1,0,3,0,0,0,0,1,0,0
65616,138,6,1,47,0,0,1,0,4,2,0,0,0,0,0,1
65627,2,5,1,41,7,0,0,0,2,3,0,0,0,0,0,1
65639,94,3,1,30,10,1,0,0,2,1,0,0,0,1,0,0
65703,58,4,1,46,0,0,1,0,3,1,0,0,0,1,0,0
65710,77,4,1,40,0,0,1,0,2,2,0,0,0,0,1,0
65714,76,6,1,36,11,1,0,0,3,3,0,0,0,0,0,1
65727,98,6,1,42,11,1,0,0,3,3,0,0,0,0,0,1
65736,83,4,0,31,10,1,0,0,3,1,1,0,0,1,0,0
65926,64,4,1,45,10,1,0,0,3,1,0,0,0,1,0,0
65931,134,3,1,57,12,1,0,0,3,0,0,0,0,1,0,0
66149,48,1,0,69,7,0,0,0,1,0,1,0,0,1,0,0
66204,14,8,1,45,13,1,0,0,5,3,0,0,0,0,0,1
66367,57,6,0,32,7,1,0,0,2,4,0,0,0,0,0,1
66383,128,1,0,60,0,0,1,0,1,0,0,0,0,1,0,0
66502,101,2,1,70,7,1,0,0,2,0,0,0,0,1,0,0
66531,48,6,1,45,0,0,1,0,2,4,0,0,0,0,0,1
66539,40,4,0,26,7,1,0,0,2,2,0,0,0,1,0,0
66664,35,2,0,62,0,0,1,0,2,0,0,0,0,0,0,1
66749,57,4,1,28,9,1,0,0,3,1,0,0,0,1,0,0
66797,108,5,0,30,10,1,0,0,2,3,0,0,0,0,1,0
66888,123,4,1,45,12,1,0,0,2,2,0,0,0,1,0,0
67076,84,3,0,45,7,0,0,0,3,0,0,1,0,1,0,0
67077,87,2,1,67,12,1,0,0,2,0,0,0,0,0,0,1
67168,58,2,1,60,7,0,0,0,2,0,0,0,0,0,0,1
67188,94,7,1,50,0,0,1,0,3,4,0,0,0,1,0,0
67397,134,4,1,31,8,1,0,0,2,2,0,0,0,0,0,1
67429,137,5,0,27,0,0,1,0,2,3,0,0,0,0,1,0
67438,122,6,0,38,14,1,0,0,4,2,0,0,0,0,1,0
67628,58,6,0,35,12,1,0,0,3,3,0,0,0,0,0,1
67723,103,4,1,38,7,1,0,0,3,1,0,0,0,1,0,0
67889,134,6,1,35,11,1,0,0,4,2,0,0,0,1,0,0
68006,16,4,0,35,7,0,0,0,2,2,0,0,0,1,0,0
68050,58,3,1,32,12,1,0,0,3,0,0,0,0,0,0,1
68091,21,5,1,33,7,0,0,0,3,2,0,0,0,1,0,0
68174,134,6,0,31,10,1,0,0,4,2,0,0,0,1,0,0
68175,96,5,0,31,0,0,1,0,2,3,0,0,0,1,0,0
68203,3,5,1,63,11,1,0,0,4,1,0,0,0,1,0,0
68309,128,8,1,60,11,1,0,0,6,2,0,0,0,0,1,0
68363,21,2,1,65,7,0,0,0,2,0,0,0,0,0,0,1
68421,2,6,0,60,7,0,0,0,4,2,0,0,0,1,0,0
68543,94,4,1,65,7,1,0,0,3,1,1,0,0,1,0,0
68614,94,2,1,65,10,1,0,0,2,0,0,0,0,1,0,0
68761,122,6,1,54,7,1,0,0,5,1,0,0,0,0,1,0
68796,122,4,1,45,10,1,0,0,2,2,0,0,0,0,1,0
68942,4,6,1,52,10,1,0,0,5,1,0,0,0,1,0,0
68969,64,4,1,30,11,1,0,0,2,2,0,0,0,0,0,1
69074,62,2,1,55,14,1,0,0,2,0,0,0,0,1,0,0
69264,77,3,1,57,0,0,1,0,3,0,0,0,0,0,1,0
69450,22,7,1,26,9,1,0,0,5,2,0,0,0,0,1,0
69497,87,2,1,73,7,1,0,0,2,0,0,0,0,0,1,0
69637,64,4,0,55,0,0,1,0,3,1,0,1,0,0,0,1
69733,13,6,1,63,8,1,0,0,3,3,0,0,0,0,0,1
69750,87,5,1,56,10,1,0,0,5,0,0,0,0,0,1,0
69886,35,4,1,50,0,0,1,0,4,0,0,0,0,1,0,0
70138,57,5,0,39,0,0,1,0,5,0,0,0,0,0,0,1
70178,83,4,1,47,10,1,0,0,2,2,0,0,0,0,1,0
70369,57,4,0,37,0,0,1,0,2,2,0,0,0,0,1,0
70481,57,5,0,64,7,0,0,0,3,2,0,0,0,1,0,0
70486,64,5,1,43,18,1,0,1,2,3,0,0,1,0,0,0
70516,137,2,1,52,11,1,0,0,2,0,0,0,0,1,0,0
70678,83,5,1,53,7,0,0,0,3,2,0,0,0,0,1,0
70682,48,2,1,69,7,1,0,0,2,0,0,0,0,1,0,0
70697,64,4,1,39,0,0,1,0,2,2,0,1,0,1,0,0
70741,94,5,1,45,8,1,0,0,4,1,0,0,0,1,0,0
70821,98,2,1,35,7,0,0,0,2,0,0,0,0,0,1,0
70827,137,1,0,64,0,0,1,0,1,0,0,0,0,1,0,0
70872,35,5,0,34,7,0,0,0,2,3,0,0,0,0,0,1
70896,22,4,1,58,10,1,0,0,4,0,0,0,0,1,0,0
70925,3,5,1,40,0,0,1,0,2,3,0,0,0,0,1,0
71024,48,5,1,47,11,1,0,0,5,0,0,0,0,0,0,1
71057,21,2,1,66,0,0,1,0,2,0,0,0,0,0,0,1
71187,57,5,0,39,7,0,0,0,3,2,0,0,0,0,0,1
71198,77,6,0,70,0,0,1,0,4,2,0,0,0,0,0,1
71296,76,1,0,60,0,0,1,0,1,0,0,0,0,0,0,1
71371,63,3,0,53,0,1,1,0,2,1,0,0,0,0,1,0
71397,62,2,1,38,16,1,0,1,2,0,0,0,0,0,1,0
71409,98,5,1,38,9,1,0,0,3,2,0,0,0,1,0,0
71598,21,7,1,41,8,1,0,0,3,4,0,0,0,0,1,0
71625,101,6,1,39,8,1,0,0,3,3,0,0,0,0,1,0
71647,76,1,0,54,0,0,1,0,1,0,0,0,0,0,0,1
71709,128,2,1,66,7,1,0,0,2,0,0,0,0,1,0,0
71804,87,5,1,52,11,1,0,0,5,0,0,0,0,1,0,0
71969,83,8,1,45,7,1,0,0,2,6,0,0,0,0,0,1
72022,96,8,0,26,7,1,0,0,6,2,1,0,0,1,0,0
72057,87,10,0,50,7,1,0,0,7,3,0,0,0,0,0,1
72130,64,5,1,43,9,1,0,0,4,1,0,0,0,0,1,0
72187,57,4,1,75,11,1,0,0,3,1,0,0,0,1,0,0
72317,16,5,0,50,7,0,0,0,3,2,0,0,0,1,0,0
72356,14,4,1,42,7,1,0,0,3,1,0,0,0,1,0,0
72434,108,5,1,33,13,1,0,0,2,3,0,1,0,1,0,0
72748,76,4,1,50,8,1,0,0,4,0,0,0,0,0,1,0
72905,40,4,0,47,9,0,0,0,4,0,0,0,0,1,0,0
72996,122,6,1,63,7,0,0,0,6,0,0,0,0,1,0,0
73026,137,4,1,30,0,0,1,0,2,2,0,0,0,1,0,0
73031,22,3,0,31,12,1,0,0,1,2,0,0,0,0,0,1
73111,96,10,0,26,18,1,0,1,6,4,0,0,0,0,0,1
73178,87,1,0,80,7,0,0,0,1,0,0,0,0,0,0,1
73277,58,5,0,28,8,1,0,0,2,3,0,0,0,0,1,0
73358,108,3,0,60,0,0,1,0,3,0,0,0,0,0,0,1
73451,64,1,0,70,14,1,0,0,1,0,0,0,0,1,0,0
73455,138,6,1,51,10,1,0,0,5,1,0,0,0,0,0,1
73513,22,4,1,50,7,0,0,0,4,0,0,0,0,1,0,0
73529,35,5,0,26,7,1,0,0,2,3,0,0,0,0,0,1
73624,138,5,1,51,0,0,1,0,3,2,0,0,0,0,1,0
73765,57,6,1,35,12,1,0,0,5,1,1,0,0,1,0,0
73889,63,4,1,35,8,1,0,0,2,2,0,0,0,0,1,0
73953,83,5,1,63,10,1,0,0,4,1,0,0,0,1,0,0
74033,48,6,1,34,16,1,0,1,6,0,0,0,0,0,1,0
74135,40,7,1,37,9,1,0,0,5,2,0,0,0,0,1,0
74146,128,5,0,70,0,0,1,0,3,2,0,0,0,0,1,0
74261,84,4,1,42,7,1,0,0,2,2,0,0,0,1,0,0
74283,137,7,1,38,7,1,0,0,3,4,0,0,0,0,1,0
74305,84,4,0,45,12,1,0,0,3,1,0,0,0,1,0,0
74480,103,11,1,27,12,1,0,0,6,3,0,0,0,0,0,1
74510,35,4,1,45,7,0,0,0,2,2,0,0,0,1,0,0
74568,13,1,0,70,0,0,1,0,1,0,0,0,0,1,0,0
74571,16,4,0,40,7,1,0,0,2,2,0,0,0,0,1,0
74649,87,8,1,22,11,1,0,0,6,2,0,0,0,0,0,1
74652,58,7,0,47,0,0,1,0,5,2,0,0,0,0,0,1
74832,58,3,0,28,7,0,0,0,2,1,0,0,0,0,0,1
74833,123,5,1,64,7,0,0,0,4,1,0,0,0,1,0,0
74924,14,6,1,47,14,1,0,0,3,3,0,0,0,1,0,0
74989,108,3,0,45,9,1,0,0,3,0,0,0,0,0,1,0
75035,137,2,1,60,13,1,0,0,2,0,0,0,0,1,0,0
75117,108,10,0,42,8,1,0,0,9,1,1,0,0,1,0,0
75134,57,1,0,66,7,0,0,0,1,0,0,0,0,1,0,0
75162,4,5,0,49,10,1,0,0,3,2,0,0,0,1,0,0
75247,96,9,1,44,7,1,0,0,4,5,0,0,0,0,1,0
75647,48,3,1,62,10,1,0,0,3,0,0,0,0,1,0,0
75736,98,2,0,62,7,1,0,0,2,0,0,0,0,1,0,0
75840,94,6,1,29,10,1,0,0,5,1,0,0,0,0,1,0
75845,62,5,1,54,10,1,0,0,3,2,0,0,0,0,1,0
75860,101,3,1,64,7,0,0,0,3,0,0,0,0,0,1,0
75924,124,3,0,66,7,1,0,0,2,1,0,0,0,1,0,0
75967,94,2,1,65,7,1,0,0,2,0,1,0,0,1,0,0
76077,2,3,1,45,7,1,0,0,3,0,0,0,0,0,0,1
76251,35,3,0,26,10,1,0,0,2,1,0,0,0,1,0,0
76258,57,5,1,38,10,1,0,0,2,3,0,0,0,1,0,0
76279,122,3,0,35,11,1,0,0,2,1,0,0,0,1,0,0
76332,22,8,1,55,7,1,0,0,6,2,0,0,0,0,1,0
76349,13,3,0,55,7,1,0,0,2,1,0,0,0,1,0,0
76353,14,4,1,63,0,1,1,0,4,0,0,0,0,1,0,0
76507,87,3,1,37,11,1,0,0,3,0,0,1,0,0,1,0
76535,123,6,0,39,10,1,0,0,5,1,0,0,0,1,0,0
76570,134,4,0,41,8,0,0,0,3,1,0,0,0,1,0,0
76595,98,6,1,61,0,0,1,0,5,1,0,0,0,1,0,0
76648,138,4,1,64,0,0,1,0,3,1,0,0,0,0,1,0
76665,4,6,1,37,11,1,0,0,2,4,0,0,0,0,0,1
76736,76,5,1,45,7,0,0,0,5,0,0,0,0,0,0,1
76817,62,4,1,44,7,0,0,0,3,1,0,0,0,1,0,0
76827,35,3,1,54,12,1,0,0,3,0,0,0,1,0,0,0
76865,77,4,1,56,7,0,0,0,4,0,0,0,0,1,0,0
76925,98,1,0,70,0,0,1,0,1,0,0,0,0,1,0,0
76997,98,2,1,74,0,0,1,0,2,0,0,0,0,1,0,0
77077,62,4,1,60,11,1,0,0,3,1,0,0,0,1,0,0
77207,138,4,1,65,7,1,0,0,4,0,0,0,0,1,0,0
77239,83,3,1,50,7,0,0,0,3,0,0,0,0,0,1,0
77303,21,3,1,34,7,1,0,0,2,1,0,0,0,1,0,0
77378,21,2,1,70,7,0,0,0,2,0,0,0,0,1,0,0
77462,14,2,1,61,7,0,0,0,2,0,0,0,0,1,0,0
77481,64,6,1,38,7,1,0,0,3,3,0,0,0,0,0,1
77495,58,3,1,29,8,1,0,0,2,1,0,0,0,0,1,0
77587,77,6,1,34,7,0,0,0,2,4,0,0,0,0,0,1
77650,128,2,0,53,7,0,0,0,2,0,0,0,0,1,0,0
77684,124,11,1,70,7,0,0,0,9,2,0,0,0,0,1,0
77690,98,8,1,30,7,0,0,0,4,4,0,0,0,0,1,0
77793,22,4,1,45,12,1,0,0,3,1,0,0,0,1,0,0
77807,103,5,1,30,10,1,0,0,3,2,0,0,0,1,0,0
77844,3,5,1,53,0,0,1,0,5,0,0,0,0,0,0,1
77870,83,5,1,45,7,0,0,0,3,2,0,0,0,0,0,1
77874,64,5,1,21,7,0,0,0,4,1,0,0,0,0,0,1
77909,124,4,1,35,7,0,0,0,2,2,0,0,0,0,1,0
77956,103,7,1,46,0,0,1,0,5,2,0,0,0,0,1,0
78037,122,1,0,54,10,1,0,0,1,0,0,0,0,1,0,0
78236,122,4,1,55,11,1,0,0,2,2,0,0,0,0,1,0
78275,63,3,1,35,11,1,0,0,3,0,0,0,0,0,1,0
78290,96,7,0,42,7,0,0,0,4,3,1,0,0,1,0,0
78347,58,5,1,34,11,1,0,0,2,3,0,0,0,1,0,0
78494,13,2,1,61,12,1,0,0,2,0,0,0,0,1,0,0
78549,3,4,1,52,7,0,0,0,4,0,0,0,0,1,0,0
78657,58,4,0,40,0,0,1,0,3,1,0,0,0,0,0,1
78756,3,5,1,48,0,0,1,0,3,2,0,0,0,0,1,0
78767,3,4,1,46,16,1,0,1,2,2,0,0,0,1,0,0
78857,122,6,1,45,7,1,0,0,4,2,0,0,0,1,0,0
78875,14,3,0,53,0,0,1,0,3,0,0,0,0,1,0,0
78912,77,7,1,49,7,1,0,0,5,2,0,0,0,0,0,1
79150,62,7,1,68,0,0,1,0,5,2,0,0,0,0,0,1
79187,96,1,0,72,0,0,1,0,1,0,0,0,0,1,0,0
79268,101,2,1,50,0,0,1,0,2,0,0,0,0,1,0,0
79294,137,4,0,30,7,1,0,0,2,2,0,0,0,0,1,0
79321,84,1,0,64,0,0,1,0,1,0,0,0,0,0,1,0
79416,124,4,1,51,14,1,0,0,3,1,0,0,0,1,0,0
79418,96,3,0,33,12,1,0,0,2,1,0,0,0,1,0,0
79424,22,5,1,34,10,1,0,0,2,3,0,0,0,0,1,0
79453,48,4,1,28,10,1,0,0,3,1,0,0,0,1,0,0
79534,96,2,1,33,10,1,0,0,2,0,1,0,0,1,0,0
79567,64,5,0,49,10,1,0,0,4,1,0,0,0,1,0,0
79613,134,5,1,42,7,1,0,0,3,2,0,0,0,1,0,0
79702,122,5,1,47,13,1,0,0,3,2,0,0,0,1,0,0
80183,84,4,1,44,7,0,0,0,2,2,0,1,0,0,1,0
80210,124,4,0,40,7,1,0,0,3,1,0,0,0,0,1,0
80298,3,7,1,36,7,0,0,0,4,3,0,0,0,0,1,0
80308,58,5,1,52,7,1,0,0,5,0,0,0,0,0,1,0
80331,87,4,1,31,10,1,0,0,2,2,0,0,0,0,0,1
80344,77,6,1,32,7,1,0,0,5,1,0,0,0,1,0,0
80441,21,5,1,32,18,1,0,1,3,2,0,0,0,1,0,0
80518,101,1,0,62,0,0,1,0,1,0,0,0,0,0,1,0
80554,124,5,1,45,12,1,0,0,2,3,0,0,0,1,0,0
80577,76,2,0,65,0,0,1,0,2,0,0,0,0,0,1,0
80585,137,2,1,70,0,0,1,0,2,0,0,0,0,0,1,0
80588,13,4,0,37,11,1,0,0,2,2,0,0,0,1,0,0
80824,124,4,0,35,0,0,1,0,2,2,0,0,0,0,0,1
80863,134,2,0,57,7,0,0,0,2,0,0,0,0,0,1,0
81035,63,8,1,60,12,1,0,0,6,2,0,0,0,1,0,0
81168,57,3,1,51,7,0,0,0,3,0,0,0,0,0,0,1
81175,128,4,1,49,7,0,0,0,3,1,0,0,0,0,1,0
81214,58,6,1,28,8,1,0,0,3,3,0,0,0,0,0,1
81216,123,3,0,37,0,1,1,0,2,1,0,0,0,1,0,0
81639,96,7,1,66,0,0,1,0,5,2,0,0,0,0,0,1
81652,77,4,0,56,7,0,0,0,3,1,0,0,0,0,1,0
81671,16,5,0,45,7,1,0,0,5,0,0,0,0,0,0,1
81680,101,5,1,38,12,1,0,0,3,2,0,0,0,0,1,0
81813,3,5,1,42,11,1,0,0,3,2,0,0,0,1,0,0
81946,138,2,0,46,0,0,1,0,2,0,0,0,,,,
81956,84,6,1,50,10,1,0,0,4,2,0,0,0,0,1,0
81980,64,3,1,50,7,0,0,0,2,1,0,0,0,0,0,1
82050,137,1,1,61,7,1,0,0,1,0,0,0,0,0,1,0
82075,138,5,1,50,9,1,0,0,4,1,0,0,0,1,0,0
82109,4,3,0,41,0,0,1,0,1,2,0,0,0,1,0,0
82267,21,3,0,39,7,0,0,0,2,1,0,0,0,1,0,0
82400,108,4,1,35,13,1,0,0,3,1,0,0,0,1,0,0
82520,22,6,1,39,0,0,1,0,3,3,0,0,0,0,1,0
82583,63,3,0,32,7,1,0,0,1,2,0,0,0,0,0,1
82586,76,1,1,35,0,0,1,0,1,0,0,0,0,0,0,1
82614,103,2,1,59,18,1,0,1,2,0,0,0,0,0,0,1
82632,63,5,1,50,11,1,0,0,3,2,0,0,0,1,0,0
82639,77,6,1,55,14,1,0,0,4,2,0,0,0,1,0,0
82688,87,5,1,55,7,1,0,0,5,0,0,0,0,0,0,1
82764,40,4,0,33,9,1,0,0,2,2,0,0,0,1,0,0
82771,134,2,1,71,7,1,0,0,2,0,0,0,0,1,0,0
82790,16,6,0,50,0,0,1,0,3,3,0,0,0,1,0,0
82823,84,2,1,64,0,0,1,0,2,0,0,0,0,0,1,0
82953,16,3,1,64,12,1,0,0,3,0,0,0,0,1,0,0
83125,16,5,1,52,11,1,0,0,4,1,0,0,0,1,0,0
83257,124,8,0,54,7,0,0,0,5,3,0,0,0,1,0,0
83376,21,6,1,37,11,1,0,0,3,3,0,0,0,0,0,1
83455,76,4,0,30,10,1,0,0,3,1,0,0,0,0,1,0
83456,101,6,1,53,11,1,0,0,5,1,0,0,0,0,1,0
83457,77,5,0,45,0,0,1,0,4,1,0,0,0,0,0,1
83499,108,4,0,45,0,0,1,0,3,1,0,0,0,0,1,0
83584,22,5,0,35,0,0,1,0,1,4,0,0,0,0,1,0
83613,137,3,1,66,10,1,0,0,3,0,0,0,0,0,1,0
83650,98,4,1,24,0,0,1,0,2,2,0,0,0,0,1,0
83932,134,3,0,33,9,1,0,0,2,1,0,0,0,0,0,1
84072,108,4,1,35,7,1,0,0,2,2,0,0,0,0,1,0
84081,134,5,1,26,8,1,0,0,3,2,0,0,0,0,0,1
84107,134,3,0,43,11,1,0,0,3,0,0,0,0,1,0,0
84251,58,2,1,56,7,1,0,0,2,0,0,0,0,1,0,0
84295,138,11,0,55,0,0,1,0,5,6,0,0,0,0,1,0
84567,94,6,1,40,12,1,0,0,4,2,1,0,0,1,0,0
84618,108,5,1,62,13,1,0,0,4,1,1,0,0,1,0,0
84757,84,5,1,50,11,1,0,0,4,1,0,1,0,0,0,1
84816,58,3,0,40,9,1,0,0,3,0,0,0,0,0,0,1
84837,123,4,1,53,7,1,0,0,3,1,0,0,0,0,1,0
84844,94,5,1,28,0,0,1,0,2,3,0,0,0,0,1,0
84861,35,5,0,65,0,0,1,0,3,2,0,0,0,0,0,1
85249,58,2,0,43,11,1,0,0,2,0,0,0,0,0,0,1
85266,16,8,1,65,10,1,0,0,6,2,0,0,0,0,1,0
85284,13,6,1,50,13,1,0,0,4,2,0,0,0,1,0,0
85292,123,4,0,32,12,1,0,0,2,2,0,0,0,0,1,0
85347,84,3,1,38,19,1,0,1,2,1,0,0,0,1,0,0
85424,138,5,1,61,12,1,0,0,5,0,0,0,0,1,0,0
85546,138,4,0,60,0,0,1,0,2,2,0,0,0,0,0,1
85683,138,3,1,40,0,0,1,0,2,1,0,0,0,0,1,0
85717,40,5,1,30,8,1,0,0,3,2,0,0,0,0,0,1
85721,108,1,0,70,0,0,1,0,1,0,0,0,0,1,0,0
85831,98,3,1,60,0,0,1,0,2,1,0,0,0,1,0,0
85851,87,2,1,63,10,1,0,0,2,0,0,0,0,0,1,0
85853,21,1,0,70,0,0,1,0,1,0,0,0,0,1,0,0
85905,134,4,1,46,16,1,0,1,2,2,0,0,0,1,0,0
85933,48,4,1,39,7,0,0,0,2,2,0,0,0,1,0,0
85943,122,6,1,40,7,1,0,0,5,1,0,0,0,0,1,0
86126,64,6,0,57,7,1,0,0,5,1,0,0,0,0,1,0
86251,16,5,1,35,10,1,0,0,3,2,0,0,0,1,0,0
86285,22,9,1,50,0,1,1,0,5,4,0,0,0,0,1,0
86316,40,7,1,60,0,0,1,0,5,2,0,0,0,0,1,0
86499,101,4,1,36,11,1,0,0,2,2,0,0,0,0,1,0
86541,4,4,1,70,8,1,0,0,3,1,0,0,0,0,0,1
86644,134,2,0,50,0,0,1,0,2,0,0,0,0,1,0,0
86729,137,6,0,60,0,0,1,0,4,2,0,0,0,1,0,0
86746,57,6,0,41,0,0,1,0,5,1,0,0,0,0,1,0
86762,16,7,1,42,7,1,0,0,5,2,0,0,0,1,0,0
87001,63,7,1,60,7,1,0,0,5,2,0,0,0,1,0,0
87064,58,4,0,30,10,1,0,0,2,2,0,0,0,0,1,0
87092,62,5,1,43,13,1,0,0,3,2,0,0,0,0,1,0
87138,84,4,0,41,18,1,0,1,1,3,0,0,0,0,1,0
87156,83,4,1,50,7,0,0,0,2,2,1,0,0,1,0,0
87223,64,4,0,36,10,0,0,0,2,2,0,0,0,0,0,1
87237,62,4,1,55,7,1,0,0,4,0,0,0,0,0,1,0
87268,108,4,0,23,14,1,0,0,3,1,0,0,0,0,0,1
87343,3,6,1,42,14,1,0,0,2,4,0,0,0,0,1,0
87371,3,5,1,57,12,1,0,0,4,1,0,0,0,1,0,0
87691,58,5,0,41,0,0,1,0,4,1,0,0,0,0,0,1
87785,83,5,1,36,9,1,0,0,2,3,1,0,0,1,0,0
87938,84,3,0,47,0,0,1,0,3,0,0,0,0,0,0,1
87953,77,4,1,37,10,1,0,0,2,2,1,0,0,1,0,0
88087,16,5,1,65,0,0,1,0,3,2,0,0,0,1,0,0
88151,94,6,1,30,7,1,0,0,4,2,0,0,0,1,0,0
88257,137,3,1,42,12,1,0,0,2,1,0,0,0,1,0,0
88278,13,4,1,60,7,0,0,0,3,1,0,0,0,1,0,0
88283,40,4,0,36,14,1,0,0,2,2,0,0,0,1,0,0
